,p_pv,p_el,h_el,p_fc,h_fc,g_fc,h_sto,h_sto_next,g_hw_io,g_hw,g_hw_next,q_cw_io,q_cw,q_cw_next,p_hp,g_hp,q_hp,z_hp_g,z_hp_q,p_eb,g_eb,p_pur,h_pur
8487,383.8916918751965,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1342.1818626234162,27696.092799998292,26353.910937374876,0.0,0.0,0.0,79.38596503176922,281.02631621246303,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8488,168.21284546375205,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1512.9024451394507,26353.910937374876,24841.008492235425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,148.51454553825255,0.0
8489,1.6654737174628915,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1736.153448469504,24841.008492235425,23104.85504376592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.99034237775112,0.0
8490,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,8.888453988605468,5.925635992403645,-1830.5408367512136,23104.85504376592,21274.314207014708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.76410699753417,0.0
8491,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,5.925635992403645,2.9628179962018226,-1647.1328661460393,21274.314207014708,19627.18134086867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.73290903055823,0.0
8492,0.0,0.0,0.0,44.44226994302734,2.9628179962018226,46.72363980010275,2.9628179962018226,0.0,-1764.4922762940587,19627.18134086867,17862.68906457461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.34250521215954,0.0
8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1765.2280623986117,17862.68906457461,16097.461002175998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.35292441804081,0.0
8494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1291.0251219636539,16097.461002175998,14806.435880212344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.96252059964192,0.0
8495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.130629526009,14806.435880212344,17633.566509738353,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1242.0536481419035,0.0
8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.983435532864,17633.566509738353,20437.549945271217,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1227.5186888681428,0.0
8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.619617417986,20437.549945271217,23215.169562689203,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.805078803154,23215.169562689203,25957.974641492357,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.016569788466,25957.974641492357,28652.991211280823,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
