,p_pv,p_el,h_el,p_fc,h_fc,g_fc,h_sto,h_sto_next,g_hw_io,g_hw,g_hw_next,q_cw_io,q_cw,q_cw_next,p_hp,g_hp,q_hp,z_hp_g,z_hp_q,p_eb,g_eb,p_pur,h_pur
14,6524.905721438827,2637.443635727309,48.001474170237024,0.0,0.0,0.0,846.2893837616903,894.2908579319272,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3832.9788956385282,3449.6810060746757,0.0,-4.973799150320701e-14
15,4602.840470162272,967.3492858775467,17.60575700297135,0.0,0.0,0.0,894.2908579319272,911.8966149348986,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3581.007994211736,3222.9071947905622,0.0,7.105427357601002e-15
16,1628.6973971343425,0.0,0.0,992.2846175055504,66.15230783370336,1043.221894537502,911.8966149348986,845.7443071011952,-2.2737367544323206e-13,1699.1999999999998,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2566.4988245669033,2309.848942110213,0.0,-2.842170943040401e-14
17,20.232265802911087,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,845.7443071011952,740.5610562531838,-2.2737367544323206e-13,1699.1999999999996,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1964.706137563435,1768.2355238070916,421.300692936891,-4.263256414560601e-14
18,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,740.5610562531838,635.3778054051724,2.2737367544323206e-13,1699.1999999999994,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2032.4439075648168,1829.1995168083351,499.12014603515945,-4.263256414560601e-14
19,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,635.3778054051724,530.1945545571609,-2.2737367544323206e-13,1699.1999999999996,1699.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2084.460502617127,1876.0144523554145,550.31458733815,-4.263256414560601e-14
20,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,530.1945545571609,425.01130370914956,2.2737367544323206e-13,1699.1999999999994,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2137.742901532608,1923.968611379347,603.5969862536308,1.4210854715202004e-14
21,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,425.01130370914956,319.8280528611382,0.0,1699.1999999999996,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1964.6422762528646,1768.1780486275782,430.4963609738877,1.4210854715202004e-14
22,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,319.8280528611382,214.64480201312682,2.2737367544323206e-13,1699.1999999999996,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001.9940039687447,1801.7946035718703,467.8480886897678,1.4210854715202004e-14
23,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,214.64480201312682,335.4726574325641,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3884.09039939286,3495.6813594535743,10566.58640174819,1.4210854715202004e-14
24,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,335.4726574325641,456.3005128520014,2.2737367544323206e-13,1699.1999999999998,1699.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3922.9873891053608,3530.6886501948247,10618.511551132317,1.4210854715202004e-14
25,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,456.3005128520014,577.1283682714387,0.0,1699.2,1699.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3948.333320233469,3553.499988210122,10643.857482260424,1.4210854715202004e-14
26,0.0,0.0,0.0,0.0,0.0,0.0,577.1283682714387,577.1283682714387,-2.2737367544323206e-13,1699.2,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3984.5752629790754,3586.117736681168,4041.2062700918955,0.0
27,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,577.1283682714387,697.956223690876,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4021.226722868683,3619.1040505818146,10716.750884895639,-4.263256414560601e-14
28,0.0,0.0,0.0,0.0,0.0,0.0,697.956223690876,697.956223690876,-2.2737367544323206e-13,1699.1999999999998,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4058.9659018285706,3653.0693116457137,4115.59690894139,0.0
29,0.0,3285.5053029013584,59.79619651280473,0.0,0.0,0.0,697.956223690876,757.7524202036807,2.2737367544323206e-13,1699.1999999999996,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4086.7994386824435,3678.1194948141992,7428.935748696622,0.0
30,0.0,6638.893154914136,120.82785541943728,0.0,0.0,0.0,757.7524202036807,878.5802756231179,-2.2737367544323206e-13,1699.1999999999998,1699.1999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4108.4480335674825,3697.603230210734,10824.58570023324,-4.263256414560601e-14
31,0.0,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,878.5802756231179,773.3970247751065,2.2737367544323206e-13,1699.1999999999996,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2277.264808396578,2049.53832755692,857.788067862874,-4.263256414560601e-14
32,940.8003598353655,0.0,0.0,1577.7487627201708,105.18325084801138,1658.7398658731397,773.3970247751065,668.2137739270951,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2513.3542326008146,2262.0188093407332,367.337194149605,-4.263256414560601e-14
33,2852.749478210463,0.0,0.0,808.2478289674191,53.88318859782794,849.7378841877467,668.2137739270951,614.3305853292671,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3345.0546578814137,3010.5491920932723,0.0,0.0
34,5128.879381037961,651.3820843488811,11.855153935149637,0.0,0.0,0.0,614.3305853292671,626.1857392644167,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4172.9915698456525,3755.692412861087,0.0,-4.973799150320701e-14
35,7000.363967807236,2769.8933757200875,50.412059438105594,0.0,0.0,0.0,626.1857392644167,676.5977987025224,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3917.817089138003,3526.035380224203,0.0,4.973799150320701e-14
36,7475.822214175647,3585.129476736092,65.24935647659687,0.0,0.0,0.0,676.5977987025224,741.8471551791192,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3573.812823421423,3216.431541079281,0.0,-1.4210854715202004e-14
37,7121.757562624703,3352.5226839481256,61.01591284785589,0.0,0.0,0.0,741.8471551791192,802.8630680269752,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3449.791562306,3104.8124060754,0.0,4.263256414560601e-14
38,6130.376538282059,2304.9162024551624,41.94947488468396,0.0,0.0,0.0,802.8630680269752,844.8125429116591,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3520.9546089834694,3168.8591480851223,0.0,-3.552713678800501e-14
39,4410.633945034617,647.6120586264869,11.786539467002063,0.0,0.0,0.0,844.8125429116591,856.5990823786611,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3458.5161595647023,3112.664543608232,0.0,-5.329070518200751e-15
40,1891.7168525721868,0.0,0.0,829.2747175945825,55.28498117297217,871.8441530977711,856.5990823786611,801.314101205689,0.0,1699.1999999999998,1699.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2404.2641791647648,2163.837761248288,0.0,1.4210854715202004e-14
